unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.956787109375,61.962890625,"[1 3]","[3 0]"
55.401611328125,55.40771484375,"[2 3]","[3 9]"
50.787353515625,50.79345703125,"[8 2]","[3 5]"
49.7802734375,49.786376953125,"[8 3]","[3 9]"
30.938720703125,30.94482421875,"[3 3]","[9 9]"
58.30078125,58.306884765625,"[2 1]","[5 4]"
31.182861328125,31.18896484375,"[8 2]","[5 5]"
57.26318359375,57.269287109375,"[3 9]","[9 2]"
58.14208984375,58.148193359375,"[3 7]","[2 9]"
56.16455078125,56.170654296875,"[3 9]","[9 6]"
