unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
55.426025390625,55.43212890625,"[2 6]","[3 0]"
29.559326171875,29.5654296875,"[3 1]","[4 4]"
55.45654296875,55.462646484375,"[8 1]","[3 4]"
57.257080078125,57.26318359375,"[8 2]","[4 7]"
53.3935546875,53.399658203125,"[9 8]","[2 3]"
55.126953125,55.133056640625,"[3 6]","[2 9]"
62.762451171875,62.7685546875,"[0 5]","[9 2]"
51.5869140625,51.593017578125,"[9 6]","[3 0]"
29.998779296875,30.0048828125,"[8 1]","[3 3]"
55.40771484375,55.413818359375,"[3 9]","[2 5]"
