unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
26.86767578125,26.873779296875,"[9 9]","[3 2]"
54.72412109375,54.730224609375,"[0 6]","[2 9]"
29.180908203125,29.18701171875,"[7 8]","[3 3]"
121.533203125,121.539306640625,"[9 3]","[3 9]"
35.626220703125,35.63232421875,"[9 5]","[2 2]"
62.43896484375,62.445068359375,"[5 2]","[9 3]"
30.01708984375,30.023193359375,"[3 3]","[9 9]"
55.133056640625,55.13916015625,"[1 9]","[9 3]"
50.250244140625,50.25634765625,"[9 8]","[5 3]"
58.441162109375,58.447265625,"[4 1]","[8 4]"
