unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
29.791259765625,29.79736328125,"[0 9]","[2 2]"
59.2529296875,59.259033203125,"[0 2]","[5 9]"
56.768798828125,56.77490234375,"[9 5]","[2 9]"
52.83203125,52.838134765625,"[3 8]","[9 4]"
54.26025390625,54.266357421875,"[4 2]","[8 0]"
56.414794921875,56.4208984375,"[0 4]","[2 3]"
29.998779296875,30.0048828125,"[1 8]","[3 3]"
58.544921875,58.551025390625,"[6 5]","[0 9]"
26.129150390625,26.13525390625,"[8 9]","[3 3]"
53.228759765625,53.23486328125,"[9 4]","[5 3]"
