unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
115.667724609375,115.6768798828125,"[0 9 9 5]","[2 5 3 9]"
60.516357421875,60.5255126953125,"[1 3 1 3]","[4 9 9 4]"
101.0101318359375,101.019287109375,"[3 3 1 5]","[2 4 3 2]"
103.5003662109375,103.509521484375,"[9 6 5 9]","[2 1 9 3]"
90.71044921875,90.7196044921875,"[0 0 8 5]","[2 5 4 9]"
137.7044677734375,137.713623046875,"[5 1 4 9]","[2 4 5 6]"
130.0323486328125,130.04150390625,"[3 0 9 8]","[9 5 2 3]"
92.8985595703125,92.90771484375,"[3 8 3 9]","[9 3 9 2]"
156.92138671875,156.9305419921875,"[0 3 8 0]","[2 0 3 3]"
82.3699951171875,82.379150390625,"[8 7 2 0]","[3 9 9 2]"
