unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
62.4114990234375,62.420654296875,"[7 0 1 1 2]","[3 3 4 9 3]"
113.7908935546875,113.800048828125,"[4 3 3 2 1]","[8 4 9 9 4]"
89.7674560546875,89.776611328125,"[8 3 8 3 5]","[3 0 3 2 2]"
92.120361328125,92.1295166015625,"[5 3 1 4 9]","[2 2 4 8 2]"
144.8089599609375,144.818115234375,"[3 9 1 8 0]","[9 3 9 3 3]"
86.7279052734375,86.737060546875,"[1 7 7 9 1]","[9 6 2 3 4]"
137.841796875,137.8509521484375,"[2 5 9 5 8]","[5 2 5 2 3]"
81.5460205078125,81.55517578125,"[5 9 9 4 8]","[9 6 3 3 3]"
112.68310546875,112.6922607421875,"[5 6 8 3 5]","[8 3 3 9 9]"
81.243896484375,81.2530517578125,"[3 3 6 7 3]","[2 9 9 6 0]"
