unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.513427734375,57.5225830078125,"[3 3 2 6]","[9 9 9 1]"
109.3780517578125,109.38720703125,"[9 3 1 4]","[2 2 4 3]"
60.040283203125,60.0494384765625,"[5 4 7 4]","[2 3 2 3]"
93.0267333984375,93.035888671875,"[5 3 1 3]","[9 9 3 0]"
55.462646484375,55.4718017578125,"[2 8 8 9]","[3 4 3 3]"
91.1407470703125,91.14990234375,"[7 7 5 2]","[2 3 9 0]"
170.9564208984375,170.965576171875,"[3 9 1 9]","[9 3 4 3]"
102.1270751953125,102.13623046875,"[6 2 3 8]","[3 0 4 3]"
86.82861328125,86.8377685546875,"[0 5 1 8]","[4 2 4 3]"
133.447265625,133.4564208984375,"[4 2 3 6]","[3 3 2 0]"
