unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
141.943359375,141.9525146484375,"[0 5 2 7 8]","[2 2 9 6 3]"
76.629638671875,76.6387939453125,"[4 8 6 3 3]","[3 3 9 9 9]"
141.46728515625,141.4764404296875,"[9 5 1 6 3]","[2 8 9 9 0]"
79.815673828125,79.8248291015625,"[6 8 3 8 8]","[1 4 0 3 3]"
132.806396484375,132.8155517578125,"[9 8 3 2 0]","[3 3 0 0 4]"
82.36083984375,82.3699951171875,"[6 6 8 8 2]","[9 3 3 3 5]"
111.3006591796875,111.309814453125,"[3 9 0 6 7]","[4 3 2 1 2]"
87.26806640625,87.2772216796875,"[3 3 6 1 7]","[9 2 9 4 2]"
86.7919921875,86.8011474609375,"[9 5 8 5 9]","[2 8 3 2 6]"
131.0760498046875,131.085205078125,"[9 9 9 9 3]","[3 3 2 2 9]"
