unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
52.63671875,52.642822265625,"[6 9]","[0 3]"
52.25830078125,52.264404296875,"[9 6]","[5 9]"
60.650634765625,60.65673828125,"[1 6]","[3 0]"
57.037353515625,57.04345703125,"[2 3]","[3 9]"
52.84423828125,52.850341796875,"[8 7]","[3 2]"
58.30078125,58.306884765625,"[2 3]","[3 4]"
55.13916015625,55.145263671875,"[2 9]","[9 6]"
56.402587890625,56.40869140625,"[3 7]","[0 2]"
54.571533203125,54.57763671875,"[7 1]","[6 4]"
28.6865234375,28.692626953125,"[2 3]","[0 0]"
