unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
65.7806396484375,65.789794921875,"[5 3 2]","[9 2 9]"
75.0457763671875,75.054931640625,"[6 0 9]","[9 9 2]"
25.81787109375,25.8270263671875,"[8 8 9]","[3 3 3]"
79.0740966796875,79.083251953125,"[9 4 2]","[2 8 3]"
56.890869140625,56.9000244140625,"[1 4 0]","[9 8 9]"
80.6854248046875,80.694580078125,"[8 3 7]","[3 2 6]"
90.380859375,90.3900146484375,"[5 7 4]","[9 2 3]"
54.5562744140625,54.5654296875,"[8 4 2]","[3 3 9]"
56.4605712890625,56.4697265625,"[3 8 5]","[9 3 9]"
66.5771484375,66.5863037109375,"[5 5 7]","[9 9 3]"
