unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
88.18359375,88.1927490234375,"[6 2 8 5 1]","[9 9 3 9 4]"
140.4327392578125,140.44189453125,"[3 4 0 3 9]","[9 8 3 9 2]"
116.0247802734375,116.033935546875,"[3 1 6 1 3]","[0 3 9 3 2]"
162.2589111328125,162.26806640625,"[3 2 9 2 0]","[9 9 2 5 5]"
84.4573974609375,84.466552734375,"[4 9 4 9 0]","[8 3 3 3 2]"
85.565185546875,85.5743408203125,"[4 2 2 9 0]","[3 9 5 5 5]"
133.6578369140625,133.6669921875,"[2 6 8 3 8]","[3 0 3 2 3]"
135.2691650390625,135.2783203125,"[1 2 3 6 1]","[3 0 9 1 9]"
84.19189453125,84.2010498046875,"[1 0 3 3 7]","[4 2 4 4 6]"
104.058837890625,104.0679931640625,"[8 5 3 9 8]","[5 9 9 2 3]"
