unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
86.883544921875,86.8927001953125,"[1 9 2 0]","[3 6 5 3]"
91.07666015625,91.0858154296875,"[0 3 3 7]","[4 9 2 9]"
80.3009033203125,80.31005859375,"[3 9 4 8]","[2 3 3 3]"
158.7249755859375,158.734130859375,"[9 8 7 2]","[2 4 2 9]"
59.4268798828125,59.43603515625,"[0 2 4 2]","[3 5 3 0]"
56.5887451171875,56.597900390625,"[5 8 9 5]","[9 3 3 9]"
56.06689453125,56.0760498046875,"[9 9 3 9]","[6 2 4 3]"
178.60107421875,178.6102294921875,"[9 2 8 3]","[3 7 3 9]"
110.04638671875,110.0555419921875,"[2 9 6 9]","[9 5 9 3]"
56.085205078125,56.0943603515625,"[8 1 9 8]","[3 4 3 3]"
