unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
86.2884521484375,86.297607421875,"[8 5 3 3 6]","[5 9 2 2 9]"
134.088134765625,134.0972900390625,"[7 3 5 9 1]","[3 9 2 2 4]"
82.8094482421875,82.818603515625,"[3 2 4 6 6]","[0 9 3 9 0]"
161.16943359375,161.1785888671875,"[9 3 2 6 2]","[3 9 7 9 5]"
169.024658203125,169.0338134765625,"[4 5 8 2 1]","[8 2 3 7 4]"
184.7900390625,184.7991943359375,"[5 9 2 1 3]","[8 2 9 3 2]"
169.5465087890625,169.5556640625,"[9 1 5 7 3]","[3 9 9 2 9]"
92.3492431640625,92.3583984375,"[1 7 9 0 5]","[3 2 3 2 9]"
104.9468994140625,104.9560546875,"[2 8 9 1 7]","[9 3 3 3 2]"
91.7266845703125,91.73583984375,"[2 2 5 4 3]","[5 9 9 8 9]"
