unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
29.791259765625,29.79736328125,"[0 0]","[2 2]"
53.302001953125,53.30810546875,"[2 6]","[9 3]"
59.3017578125,59.307861328125,"[5 9]","[9 2]"
57.208251953125,57.21435546875,"[1 2]","[4 5]"
50.52490234375,50.531005859375,"[6 8]","[1 3]"
60.906982421875,60.9130859375,"[7 0]","[9 4]"
52.886962890625,52.89306640625,"[6 0]","[9 2]"
56.103515625,56.109619140625,"[5 8]","[9 3]"
33.58154296875,33.587646484375,"[5 3]","[9 9]"
34.881591796875,34.8876953125,"[1 6]","[3 3]"
59.405517578125,59.41162109375,"[2 3]","[5 2]"
56.26220703125,56.268310546875,"[3 4]","[2 8]"
58.441162109375,58.447265625,"[1 2]","[3 9]"
26.129150390625,26.13525390625,"[8 9]","[3 3]"
50.54931640625,50.555419921875,"[8 3]","[3 0]"
34.881591796875,34.8876953125,"[1 1]","[3 4]"
54.4921875,54.498291015625,"[2 6]","[3 9]"
51.190185546875,51.1962890625,"[8 4]","[3 8]"
29.656982421875,29.6630859375,"[2 8]","[3 3]"
30.340576171875,30.3466796875,"[0 1]","[4 4]"
58.642578125,58.648681640625,"[1 3]","[4 0]"
57.623291015625,57.62939453125,"[9 7]","[2 3]"
52.777099609375,52.783203125,"[3 9]","[0 6]"
59.271240234375,59.27734375,"[0 1]","[2 9]"
58.099365234375,58.10546875,"[3 0]","[4 9]"
49.664306640625,49.67041015625,"[3 8]","[9 3]"
49.493408203125,49.49951171875,"[4 8]","[8 3]"
58.056640625,58.062744140625,"[2 9]","[5 3]"
59.454345703125,59.46044921875,"[3 0]","[4 5]"
55.255126953125,55.26123046875,"[4 3]","[8 0]"
57.318115234375,57.32421875,"[9 2]","[3 5]"
50.62255859375,50.628662109375,"[1 8]","[4 3]"
57.080078125,57.086181640625,"[4 0]","[8 9]"
57.586669921875,57.5927734375,"[0 2]","[9 0]"
100.0,100.0,"[9 3]","[3 9]"
