unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
145.1019287109375,145.111083984375,"[9 9 0 2 5]","[2 2 5 9 9]"
85.65673828125,85.6658935546875,"[1 1 7 7 9]","[4 4 3 2 3]"
138.1622314453125,138.17138671875,"[5 6 1 8 3]","[2 0 4 3 9]"
141.3482666015625,141.357421875,"[4 8 9 9 3]","[5 3 6 2 9]"
134.0057373046875,134.014892578125,"[3 1 1 7 4]","[9 9 4 2 3]"
106.0455322265625,106.0546875,"[3 4 0 9 8]","[2 3 5 2 3]"
105.9539794921875,105.963134765625,"[4 9 3 3 5]","[8 2 2 9 9]"
85.418701171875,85.4278564453125,"[8 1 5 5 3]","[3 4 9 9 9]"
99.627685546875,99.6368408203125,"[9 7 3 8 2]","[5 3 9 5 5]"
123.6602783203125,123.66943359375,"[4 3 2 8 4]","[3 2 9 3 3]"
