unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
171.075439453125,171.0845947265625,"[3 4 0 1]","[0 3 3 4]"
57.623291015625,57.6324462890625,"[3 3 9 3]","[9 9 5 0]"
58.8134765625,58.8226318359375,"[9 1 0 9]","[2 3 3 3]"
88.58642578125,88.5955810546875,"[3 4 7 5]","[9 5 2 9]"
80.3192138671875,80.328369140625,"[9 0 9 9]","[3 9 2 5]"
82.5531005859375,82.562255859375,"[4 6 9 7]","[3 0 6 3]"
86.370849609375,86.3800048828125,"[0 8 4 1]","[2 5 5 4]"
85.748291015625,85.7574462890625,"[1 3 8 1]","[4 2 3 4]"
83.5784912109375,83.587646484375,"[3 9 3 0]","[0 6 9 2]"
59.2620849609375,59.271240234375,"[7 0 4 9]","[3 3 8 3]"
