unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.5123291015625,84.521484375,"[7 1 4]","[2 4 8]"
87.890625,87.8997802734375,"[1 4 6]","[3 8 9]"
83.8714599609375,83.880615234375,"[5 7 9]","[9 6 3]"
68.6370849609375,68.646240234375,"[8 3 3]","[3 0 2]"
57.71484375,57.7239990234375,"[7 4 7]","[9 3 6]"
29.8919677734375,29.901123046875,"[2 3 3]","[9 9 9]"
79.2938232421875,79.302978515625,"[3 2 7]","[0 3 3]"
52.532958984375,52.5421142578125,"[9 9 8]","[2 2 3]"
78.131103515625,78.1402587890625,"[7 8 3]","[9 3 0]"
88.0645751953125,88.07373046875,"[0 7 1]","[5 2 4]"
