unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
127.4505615234375,127.459716796875,"[6 9 5 3]","[9 5 9 0]"
146.4202880859375,146.429443359375,"[0 2 2 1]","[2 3 0 4]"
90.0604248046875,90.069580078125,"[6 2 3 0]","[9 9 4 5]"
77.34375,77.3529052734375,"[0 8 4 9]","[2 3 8 3]"
59.5916748046875,59.600830078125,"[2 1 2 2]","[3 4 7 9]"
153.4698486328125,153.47900390625,"[3 4 9 5]","[2 5 3 9]"
129.16259765625,129.1717529296875,"[3 4 0 9]","[9 3 3 5]"
114.84375,114.8529052734375,"[4 6 5 2]","[3 9 2 0]"
78.460693359375,78.4698486328125,"[3 8 7 3]","[9 5 6 4]"
123.6236572265625,123.6328125,"[8 4 3 9]","[3 3 9 6]"
