unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
58.026123046875,58.0352783203125,"[3 2 0]","[2 9 9]"
31.97021484375,31.9793701171875,"[3 7 9]","[2 2 2]"
54.3182373046875,54.327392578125,"[4 9 8]","[5 3 5]"
83.880615234375,83.8897705078125,"[8 3 2]","[3 0 7]"
82.91015625,82.9193115234375,"[9 5 8]","[3 9 4]"
147.1435546875,147.1527099609375,"[9 2 3]","[2 9 4]"
57.8704833984375,57.879638671875,"[3 0 3]","[9 2 9]"
87.506103515625,87.5152587890625,"[9 4 0]","[2 3 5]"
90.3717041015625,90.380859375,"[3 0 5]","[4 2 9]"
90.6463623046875,90.655517578125,"[0 2 7]","[3 9 2]"
