unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.106689453125,53.11279296875,"[6 2]","[9 3]"
26.86767578125,26.873779296875,"[9 8]","[3 3]"
54.50439453125,54.510498046875,"[6 4]","[1 5]"
22.705078125,22.711181640625,"[8 8]","[3 3]"
56.121826171875,56.1279296875,"[8 5]","[3 2]"
53.076171875,53.082275390625,"[9 2]","[2 5]"
50.762939453125,50.76904296875,"[4 8]","[8 3]"
27.191162109375,27.197265625,"[3 3]","[2 9]"
106.951904296875,106.9580078125,"[3 2]","[2 3]"
60.595703125,60.601806640625,"[0 7]","[3 2]"
