unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.167724609375,53.173828125,"[3 4]","[2 3]"
52.630615234375,52.63671875,"[4 6]","[8 1]"
56.89697265625,56.903076171875,"[1 4]","[9 8]"
57.82470703125,57.830810546875,"[5 9]","[9 2]"
49.798583984375,49.8046875,"[9 6]","[3 9]"
30.462646484375,30.46875,"[3 6]","[9 9]"
29.5166015625,29.522705078125,"[3 3]","[0 9]"
33.856201171875,33.8623046875,"[5 5]","[9 2]"
54.315185546875,54.3212890625,"[8 7]","[5 9]"
52.862548828125,52.86865234375,"[2 3]","[3 9]"
