unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
215.423583984375,215.4327392578125,"[8 7 4 2 3]","[3 2 8 9 4]"
121.600341796875,121.6094970703125,"[1 3 3 5 0]","[4 0 0 2 9]"
100.3509521484375,100.360107421875,"[3 8 8 9 7]","[0 3 5 2 6]"
260.3851318359375,260.394287109375,"[0 3 9 5 4]","[2 4 5 9 3]"
174.957275390625,174.9664306640625,"[1 3 3 3 9]","[4 9 2 9 3]"
162.56103515625,162.5701904296875,"[2 5 3 9 4]","[9 9 0 3 8]"
82.4798583984375,82.489013671875,"[7 5 8 5 7]","[6 9 3 2 3]"
116.0430908203125,116.05224609375,"[0 4 6 3 4]","[3 8 1 2 3]"
92.5323486328125,92.54150390625,"[7 5 1 5 5]","[3 9 4 9 2]"
190.6585693359375,190.667724609375,"[3 2 4 9 3]","[0 9 5 3 9]"
