unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
94.95849609375,94.9676513671875,"[5 3 2]","[2 9 7]"
59.1705322265625,59.1796875,"[7 3 0]","[9 9 3]"
86.38916015625,86.3983154296875,"[1 7 9]","[4 9 5]"
61.6973876953125,61.70654296875,"[5 0 6]","[9 3 9]"
29.6539306640625,29.6630859375,"[2 9 8]","[3 3 3]"
140.606689453125,140.6158447265625,"[2 8 9]","[9 3 2]"
87.3046875,87.3138427734375,"[3 3 0]","[9 2 3]"
137.7777099609375,137.786865234375,"[8 4 3]","[4 8 2]"
88.5223388671875,88.531494140625,"[3 7 5]","[0 3 9]"
114.1021728515625,114.111328125,"[3 2 7]","[2 3 2]"
