unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
29.998779296875,30.0048828125,"[1 8]","[3 3]"
49.530029296875,49.5361328125,"[4 8]","[3 5]"
52.23388671875,52.239990234375,"[7 8]","[6 4]"
55.755615234375,55.76171875,"[9 5]","[3 9]"
50.45166015625,50.457763671875,"[9 4]","[2 3]"
58.953857421875,58.9599609375,"[3 0]","[9 3]"
48.40087890625,48.406982421875,"[8 9]","[3 2]"
56.024169921875,56.0302734375,"[6 2]","[9 5]"
31.085205078125,31.09130859375,"[7 8]","[3 3]"
53.228759765625,53.23486328125,"[4 9]","[3 5]"
