unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
58.258056640625,58.26416015625,"[3 2]","[0 5]"
55.84716796875,55.853271484375,"[5 4]","[9 3]"
55.029296875,55.035400390625,"[6 0]","[9 3]"
49.2431640625,49.249267578125,"[6 8]","[0 3]"
53.302001953125,53.30810546875,"[2 6]","[9 3]"
56.298828125,56.304931640625,"[3 5]","[0 9]"
56.11572265625,56.121826171875,"[3 4]","[9 8]"
26.86767578125,26.873779296875,"[9 9]","[3 2]"
57.40966796875,57.415771484375,"[0 7]","[5 6]"
55.816650390625,55.82275390625,"[6 2]","[0 9]"
