unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
64.8468017578125,64.85595703125,"[3 7 5]","[2 9 9]"
102.9876708984375,102.996826171875,"[2 5 9]","[0 2 5]"
90.9576416015625,90.966796875,"[2 5 9]","[5 8 3]"
83.4228515625,83.4320068359375,"[0 3 6]","[2 0 9]"
55.40771484375,55.4168701171875,"[3 8 0]","[4 3 4]"
85.7025146484375,85.711669921875,"[0 9 2]","[2 3 7]"
59.5184326171875,59.527587890625,"[3 3 5]","[9 2 9]"
84.027099609375,84.0362548828125,"[1 8 2]","[9 3 5]"
54.7027587890625,54.7119140625,"[3 3 5]","[0 9 9]"
54.510498046875,54.5196533203125,"[7 9 6]","[3 3 9]"
