unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.291748046875,30.2978515625,"[0 3]","[2 2]"
60.75439453125,60.760498046875,"[2 7]","[3 9]"
63.18359375,63.189697265625,"[5 7]","[9 2]"
34.625244140625,34.63134765625,"[5 6]","[9 9]"
31.085205078125,31.09130859375,"[7 4]","[3 3]"
59.11865234375,59.124755859375,"[9 5]","[6 2]"
54.669189453125,54.67529296875,"[4 7]","[3 2]"
30.462646484375,30.46875,"[3 2]","[9 9]"
23.2177734375,23.223876953125,"[8 8]","[5 3]"
52.28271484375,52.288818359375,"[0 8]","[4 3]"
