unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
60.040283203125,60.0494384765625,"[9 7 4]","[2 2 8]"
51.7822265625,51.7913818359375,"[1 8 1]","[4 3 3]"
93.8140869140625,93.8232421875,"[3 5 0]","[9 8 3]"
65.44189453125,65.4510498046875,"[0 2 5]","[9 5 9]"
148.095703125,148.1048583984375,"[2 5 0]","[0 9 2]"
76.190185546875,76.1993408203125,"[0 4 3]","[3 3 9]"
68.170166015625,68.1793212890625,"[3 3 8]","[9 2 3]"
132.0556640625,132.0648193359375,"[5 9 7]","[9 5 2]"
30.6427001953125,30.65185546875,"[0 8 4]","[3 3 3]"
128.997802734375,129.0069580078125,"[4 3 4]","[3 4 8]"
