unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
164.300537109375,164.3096923828125,"[9 3 3 0 9]","[2 9 9 5 3]"
55.9295654296875,55.938720703125,"[1 9 8 9 8]","[4 3 3 3 3]"
106.549072265625,106.5582275390625,"[9 8 3 2 8]","[6 3 9 9 3]"
165.838623046875,165.8477783203125,"[2 9 2 3 5]","[5 2 9 9 9]"
86.6363525390625,86.6455078125,"[4 7 2 2 8]","[3 9 5 0 3]"
122.186279296875,122.1954345703125,"[0 8 5 2 1]","[9 3 8 3 4]"
122.4884033203125,122.49755859375,"[3 7 0 1 9]","[0 3 4 4 2]"
195.3826904296875,195.391845703125,"[1 0 9 3 2]","[3 2 3 0 5]"
58.7677001953125,58.77685546875,"[7 8 7 0 4]","[9 3 2 3 3]"
76.556396484375,76.5655517578125,"[3 8 7 8 8]","[9 3 6 3 3]"
