unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
93.42041015625,93.4295654296875,"[3 2 6 5]","[2 9 9 8]"
110.1287841796875,110.137939453125,"[9 4 3 0]","[3 8 2 3]"
141.595458984375,141.6046142578125,"[7 3 4 1]","[2 4 8 3]"
194.64111328125,194.6502685546875,"[9 3 2 4]","[3 9 7 8]"
165.1702880859375,165.179443359375,"[8 2 3 0]","[3 0 4 2]"
60.8642578125,60.8734130859375,"[6 5 5 0]","[3 9 2 3]"
118.0572509765625,118.06640625,"[5 4 3 2]","[2 3 9 3]"
82.9376220703125,82.94677734375,"[2 8 2 1]","[9 3 0 4]"
57.53173828125,57.5408935546875,"[7 7 3 7]","[2 6 0 2]"
85.2081298828125,85.21728515625,"[8 1 3 7]","[3 3 2 2]"
