unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
91.6259765625,91.6351318359375,"[3 5 5 1]","[0 9 9 4]"
56.0943603515625,56.103515625,"[8 3 3 3]","[4 9 9 4]"
60.0860595703125,60.09521484375,"[3 9 3 3]","[0 2 9 2]"
149.6063232421875,149.615478515625,"[9 3 1 5]","[3 4 9 8]"
92.8985595703125,92.90771484375,"[9 3 3 8]","[2 0 9 3]"
80.035400390625,80.0445556640625,"[3 4 7 7]","[0 8 2 3]"
79.2755126953125,79.28466796875,"[8 9 2 6]","[3 5 3 9]"
85.6475830078125,85.65673828125,"[3 1 2 7]","[4 4 9 6]"
134.4451904296875,134.454345703125,"[4 3 2 1]","[8 2 7 3]"
169.134521484375,169.1436767578125,"[9 2 3 5]","[2 5 0 9]"
