unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
57.60498046875,57.611083984375,"[5 9]","[9 2]"
57.989501953125,57.99560546875,"[6 3]","[1 9]"
29.632568359375,29.638671875,"[4 4]","[8 8]"
29.632568359375,29.638671875,"[4 4]","[8 8]"
53.857421875,53.863525390625,"[3 9]","[9 2]"
61.614990234375,61.62109375,"[2 1]","[7 3]"
51.91650390625,51.922607421875,"[2 8]","[9 3]"
63.3544921875,63.360595703125,"[3 5]","[2 9]"
56.6162109375,56.622314453125,"[2 4]","[9 8]"
54.21142578125,54.217529296875,"[7 6]","[2 9]"
