unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
111.0076904296875,111.016845703125,"[0 0 3 3 9]","[4 3 2 4 3]"
223.1231689453125,223.13232421875,"[2 3 6 4 7]","[0 4 9 3 2]"
61.3037109375,61.3128662109375,"[3 3 5 5 3]","[9 2 9 9 9]"
78.7628173828125,78.77197265625,"[3 1 6 9 5]","[9 9 9 2 2]"
116.546630859375,116.5557861328125,"[8 1 5 7 3]","[3 4 2 9 9]"
158.3038330078125,158.31298828125,"[4 7 8 3 7]","[3 6 3 4 2]"
95.965576171875,95.9747314453125,"[1 5 4 0 3]","[9 9 8 9 2]"
112.5640869140625,112.5732421875,"[2 0 7 3 5]","[3 3 2 9 9]"
144.9005126953125,144.90966796875,"[9 2 8 4 2]","[2 9 3 3 3]"
91.0491943359375,91.058349609375,"[3 2 7 2 7]","[9 3 3 0 9]"
