unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
58.648681640625,58.6578369140625,"[7 3 6]","[9 9 1]"
84.33837890625,84.3475341796875,"[3 6 9]","[9 9 2]"
92.779541015625,92.7886962890625,"[3 1 9]","[2 3 5]"
60.7177734375,60.7269287109375,"[2 0 3]","[9 3 9]"
80.914306640625,80.9234619140625,"[7 3 8]","[2 4 3]"
87.3138427734375,87.322998046875,"[0 7 4]","[3 9 8]"
77.3712158203125,77.38037109375,"[6 9 8]","[9 2 3]"
55.5450439453125,55.55419921875,"[7 3 6]","[2 2 0]"
114.2852783203125,114.29443359375,"[9 2 5]","[2 9 9]"
86.09619140625,86.1053466796875,"[3 6 7]","[4 1 2]"
