unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
148.4893798828125,148.49853515625,"[4 2 7 9]","[3 9 3 2]"
151.336669921875,151.3458251953125,"[2 9 4 3]","[9 2 3 2]"
141.8609619140625,141.8701171875,"[2 3 9 8]","[9 9 3 3]"
87.1673583984375,87.176513671875,"[9 5 7 8]","[2 9 2 3]"
57.2021484375,57.2113037109375,"[9 8 4 7]","[3 3 3 9]"
54.9957275390625,55.0048828125,"[0 6 0 0]","[3 3 4 2]"
62.4114990234375,62.420654296875,"[7 1 6 4]","[3 9 9 3]"
135.406494140625,135.4156494140625,"[3 2 3 7]","[2 3 9 3]"
88.970947265625,88.9801025390625,"[3 3 5 8]","[9 0 9 3]"
135.498046875,135.5072021484375,"[9 2 8 5]","[2 9 3 9]"
