unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
110.9710693359375,110.980224609375,"[9 3 5 1 0]","[2 0 2 3 2]"
122.6531982421875,122.662353515625,"[1 7 5 2 2]","[3 6 9 9 5]"
167.4774169921875,167.486572265625,"[3 5 9 0 1]","[9 2 3 3 9]"
121.25244140625,121.2615966796875,"[2 3 5 1 0]","[5 4 9 4 5]"
92.1112060546875,92.120361328125,"[3 0 1 5 3]","[0 4 4 9 2]"
84.8419189453125,84.85107421875,"[7 3 9 8 8]","[9 2 2 3 3]"
129.4189453125,129.4281005859375,"[3 2 1 8 3]","[2 0 4 3 9]"
61.724853515625,61.7340087890625,"[7 7 1 6 3]","[2 2 9 9 9]"
61.8255615234375,61.834716796875,"[0 8 8 6 2]","[3 3 3 3 5]"
159.521484375,159.5306396484375,"[0 5 9 3 4]","[3 9 5 9 3]"
