unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
74.359130859375,74.3682861328125,"[3 9 3]","[4 3 0]"
62.95166015625,62.9608154296875,"[5 9 7]","[9 3 3]"
79.742431640625,79.7515869140625,"[8 9 3]","[3 3 2]"
87.506103515625,87.5152587890625,"[0 3 4]","[2 9 8]"
55.682373046875,55.6915283203125,"[0 9 9]","[3 3 2]"
91.534423828125,91.5435791015625,"[3 2 5]","[0 5 9]"
80.52978515625,80.5389404296875,"[3 9 1]","[0 2 3]"
84.8876953125,84.8968505859375,"[4 3 0]","[8 0 2]"
71.1090087890625,71.1181640625,"[3 8 3]","[9 3 2]"
63.9678955078125,63.97705078125,"[2 2 5]","[5 9 9]"
