unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
66.302490234375,66.30859375,"[7 5]","[2 8]"
55.82275390625,55.828857421875,"[8 5]","[3 9]"
33.856201171875,33.8623046875,"[5 5]","[9 2]"
28.6376953125,28.643798828125,"[3 3]","[4 0]"
56.884765625,56.890869140625,"[9 2]","[6 5]"
52.79541015625,52.801513671875,"[3 6]","[9 1]"
48.846435546875,48.8525390625,"[4 8]","[3 5]"
59.075927734375,59.08203125,"[3 0]","[2 9]"
53.57666015625,53.582763671875,"[0 4]","[2 3]"
29.998779296875,30.0048828125,"[1 8]","[3 3]"
