unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.6427001953125,30.65185546875,"[9 4 0]","[3 3 3]"
57.8338623046875,57.843017578125,"[2 7 9]","[3 2 3]"
30.9356689453125,30.94482421875,"[3 3 3]","[0 9 4]"
77.8564453125,77.8656005859375,"[9 8 3]","[3 3 2]"
151.336669921875,151.3458251953125,"[0 3 8]","[3 0 3]"
89.4012451171875,89.410400390625,"[1 6 5]","[3 9 2]"
60.223388671875,60.2325439453125,"[5 9 0]","[9 3 3]"
84.8602294921875,84.869384765625,"[0 2 4]","[3 5 8]"
130.3802490234375,130.389404296875,"[3 4 3]","[2 3 4]"
102.86865234375,102.8778076171875,"[2 3 9]","[9 2 6]"
