unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
144.6441650390625,144.6533203125,"[3 4 0 9]","[9 3 3 3]"
119.7418212890625,119.7509765625,"[2 9 9 9]","[9 3 6 2]"
175.103759765625,175.1129150390625,"[2 0 1 9]","[9 5 3 2]"
61.7889404296875,61.798095703125,"[5 3 6 9]","[2 2 3 2]"
80.0628662109375,80.072021484375,"[6 9 3 4]","[0 3 0 3]"
91.497802734375,91.5069580078125,"[5 2 7 8]","[9 5 3 3]"
89.959716796875,89.9688720703125,"[4 9 5 7]","[3 3 9 2]"
132.5775146484375,132.586669921875,"[1 2 4 3]","[3 0 3 2]"
60.223388671875,60.2325439453125,"[6 2 4 5]","[9 9 3 9]"
91.204833984375,91.2139892578125,"[3 5 0 9]","[9 9 9 2]"
