unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
53.875732421875,53.8818359375,"[2 8]","[0 3]"
50.958251953125,50.96435546875,"[6 8]","[0 3]"
63.250732421875,63.2568359375,"[9 5]","[2 9]"
56.103515625,56.109619140625,"[4 0]","[3 2]"
28.6376953125,28.643798828125,"[3 3]","[9 4]"
55.120849609375,55.126953125,"[9 2]","[2 5]"
61.4501953125,61.456298828125,"[2 1]","[5 4]"
30.194091796875,30.2001953125,"[9 0]","[3 3]"
30.6396484375,30.645751953125,"[0 9]","[3 3]"
25.042724609375,25.048828125,"[9 9]","[2 2]"
