unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
48.126220703125,48.13232421875,"[3 8]","[0 3]"
65.655517578125,65.66162109375,"[3 5]","[2 9]"
25.62255859375,25.628662109375,"[4 8]","[3 3]"
31.67724609375,31.683349609375,"[3 7]","[9 9]"
52.056884765625,52.06298828125,"[4 3]","[3 9]"
28.900146484375,28.90625,"[0 6]","[9 9]"
60.58349609375,60.589599609375,"[3 5]","[4 9]"
57.4951171875,57.501220703125,"[1 3]","[4 0]"
53.8330078125,53.839111328125,"[8 3]","[3 9]"
29.06494140625,29.071044921875,"[1 3]","[4 4]"
