unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
110.7330322265625,110.7421875,"[2 5 3 1 9]","[0 2 0 4 2]"
110.5224609375,110.5316162109375,"[8 2 3 7 7]","[3 0 9 2 3]"
63.665771484375,63.6749267578125,"[3 6 4 5 4]","[9 9 3 9 8]"
92.047119140625,92.0562744140625,"[9 9 1 5 1]","[3 2 4 8 3]"
170.6634521484375,170.672607421875,"[5 5 4 4 3]","[9 9 3 3 4]"
133.8043212890625,133.8134765625,"[1 5 9 6 8]","[3 9 2 9 5]"
151.13525390625,151.1444091796875,"[5 8 3 9 6]","[9 5 2 3 3]"
152.2796630859375,152.288818359375,"[2 1 9 6 1]","[9 4 2 9 3]"
57.4951171875,57.5042724609375,"[3 1 3 3 3]","[2 4 0 2 0]"
79.98046875,79.9896240234375,"[9 6 9 8 7]","[3 0 2 3 2]"
