unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
75.98876953125,75.9979248046875,"[8 3 0]","[3 9 2]"
78.4698486328125,78.47900390625,"[8 2 3]","[3 0 9]"
54.4830322265625,54.4921875,"[2 2 9]","[3 3 2]"
86.004638671875,86.0137939453125,"[1 2 3]","[4 0 2]"
57.4676513671875,57.476806640625,"[3 3 0]","[4 0 2]"
67.620849609375,67.6300048828125,"[3 3 8]","[4 9 3]"
55.224609375,55.2337646484375,"[7 4 9]","[2 3 3]"
54.89501953125,54.9041748046875,"[8 1 8]","[3 9 3]"
89.68505859375,89.6942138671875,"[1 4 5]","[3 8 9]"
54.9407958984375,54.949951171875,"[4 1 8]","[3 4 3]"
