unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
136.981201171875,136.9903564453125,"[9 5 3 2]","[3 9 9 9]"
82.928466796875,82.9376220703125,"[3 2 9 9]","[4 0 3 2]"
84.0911865234375,84.100341796875,"[5 8 4 2]","[9 3 5 9]"
85.07080078125,85.0799560546875,"[7 6 3 1]","[2 9 9 4]"
86.0504150390625,86.0595703125,"[9 5 9 6]","[3 2 2 0]"
53.997802734375,54.0069580078125,"[0 9 9 0]","[2 2 3 3]"
64.691162109375,64.7003173828125,"[1 7 0 7]","[3 3 4 3]"
106.4300537109375,106.439208984375,"[1 9 3 8]","[4 5 2 3]"
90.2618408203125,90.27099609375,"[0 2 1 3]","[3 9 4 9]"
136.907958984375,136.9171142578125,"[3 0 8 9]","[9 3 3 3]"
