unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.5489501953125,84.55810546875,"[9 3 0]","[5 0 4]"
81.097412109375,81.1065673828125,"[1 3 8]","[9 0 3]"
53.9794921875,53.9886474609375,"[9 8 9]","[3 3 2]"
59.0423583984375,59.051513671875,"[0 6 7]","[2 9 9]"
79.4769287109375,79.486083984375,"[2 9 7]","[9 6 9]"
55.11474609375,55.1239013671875,"[3 3 8]","[9 9 3]"
56.8817138671875,56.890869140625,"[2 6 0]","[9 3 3]"
61.7340087890625,61.7431640625,"[6 3 5]","[9 9 2]"
137.933349609375,137.9425048828125,"[0 9 2]","[2 3 0]"
62.896728515625,62.9058837890625,"[3 5 3]","[0 9 4]"
