unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
139.031982421875,139.0411376953125,"[0 8 2]","[2 3 0]"
52.0660400390625,52.0751953125,"[1 9 1]","[4 3 3]"
93.9605712890625,93.9697265625,"[5 3 4]","[2 9 8]"
79.6966552734375,79.705810546875,"[3 4 3]","[9 3 2]"
77.2796630859375,77.288818359375,"[9 8 7]","[6 5 2]"
82.6080322265625,82.6171875,"[0 8 5]","[4 3 9]"
85.7025146484375,85.711669921875,"[4 0 1]","[8 5 4]"
65.4876708984375,65.496826171875,"[8 5 1]","[3 9 3]"
82.7178955078125,82.72705078125,"[5 8 7]","[9 5 3]"
82.2418212890625,82.2509765625,"[3 7 4]","[9 6 3]"
