unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
90.4541015625,90.4632568359375,"[5 5 7 0]","[9 8 6 2]"
86.0321044921875,86.041259765625,"[7 7 1 6]","[2 2 4 9]"
108.1512451171875,108.160400390625,"[9 5 5 2]","[2 9 9 3]"
108.4991455078125,108.50830078125,"[8 3 2 7]","[3 4 5 3]"
60.0494384765625,60.05859375,"[5 3 5 3]","[2 2 2 9]"
134.2437744140625,134.2529296875,"[7 3 5 9]","[2 4 9 3]"
83.4136962890625,83.4228515625,"[4 7 2 6]","[5 9 9 3]"
130.9295654296875,130.938720703125,"[7 4 3 9]","[3 5 9 6]"
91.0491943359375,91.058349609375,"[3 0 4 5]","[9 2 8 9]"
93.255615234375,93.2647705078125,"[5 0 7 4]","[9 3 2 3]"
