unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
130.8563232421875,130.865478515625,"[8 4 9]","[4 8 6]"
89.9871826171875,89.996337890625,"[5 3 0]","[9 2 3]"
84.7686767578125,84.77783203125,"[8 2 3]","[3 5 9]"
57.9071044921875,57.916259765625,"[0 3 3]","[3 9 9]"
59.0972900390625,59.1064453125,"[3 0 1]","[4 2 4]"
34.881591796875,34.8907470703125,"[8 1 8]","[3 3 3]"
63.4185791015625,63.427734375,"[5 1 9]","[2 3 3]"
65.1214599609375,65.130615234375,"[3 5 4]","[9 9 8]"
87.579345703125,87.5885009765625,"[5 3 1]","[2 9 4]"
59.5001220703125,59.50927734375,"[4 1 3]","[8 9 9]"
