unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
31.0821533203125,31.09130859375,"[9 8 7]","[3 3 3]"
80.4473876953125,80.45654296875,"[9 4 0]","[2 8 3]"
57.7606201171875,57.769775390625,"[1 0 9]","[4 2 2]"
67.0257568359375,67.034912109375,"[8 3 3]","[3 4 9]"
68.060302734375,68.0694580078125,"[5 9 1]","[9 3 3]"
83.9813232421875,83.990478515625,"[6 3 7]","[9 4 2]"
60.205078125,60.2142333984375,"[0 0 1]","[5 9 4]"
86.4715576171875,86.480712890625,"[7 4 3]","[3 8 9]"
55.535888671875,55.5450439453125,"[7 8 2]","[2 3 3]"
58.905029296875,58.9141845703125,"[8 7 5]","[3 3 9]"
