unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
104.7088623046875,104.718017578125,"[9 4 9 3 3]","[3 5 3 0 2]"
110.41259765625,110.4217529296875,"[9 3 4 3 7]","[5 9 8 0 6]"
88.165283203125,88.1744384765625,"[3 1 7 1 1]","[0 4 9 4 3]"
154.72412109375,154.7332763671875,"[3 3 0 5 8]","[9 2 5 8 3]"
78.8360595703125,78.84521484375,"[8 1 3 6 8]","[4 4 0 0 3]"
131.3323974609375,131.341552734375,"[4 2 4 8 3]","[3 7 8 3 0]"
87.7349853515625,87.744140625,"[3 4 1 3 3]","[9 5 4 4 0]"
192.1966552734375,192.205810546875,"[4 3 3 2 0]","[8 9 0 7 3]"
34.881591796875,34.8907470703125,"[2 1 7 4 8]","[3 3 3 3 3]"
82.708740234375,82.7178955078125,"[0 4 6 1 6]","[9 3 9 9 0]"
