unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
81.4727783203125,81.48193359375,"[8 1 2]","[3 4 0]"
51.89208984375,51.9012451171875,"[6 9 8]","[0 3 3]"
56.378173828125,56.3873291015625,"[1 8 4]","[4 3 3]"
81.8023681640625,81.8115234375,"[9 1 0]","[2 4 3]"
85.894775390625,85.9039306640625,"[2 7 4]","[0 9 3]"
63.6932373046875,63.702392578125,"[5 2 7]","[9 9 2]"
77.6092529296875,77.618408203125,"[4 6 3]","[3 9 2]"
82.5897216796875,82.598876953125,"[5 8 3]","[9 3 0]"
130.902099609375,130.9112548828125,"[5 9 3]","[9 5 0]"
60.05859375,60.0677490234375,"[2 7 7]","[3 3 2]"
