unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.613037109375,84.6221923828125,"[2 3 8]","[7 0 3]"
93.5394287109375,93.548583984375,"[5 1 0]","[2 4 5]"
85.308837890625,85.3179931640625,"[4 1 3]","[8 3 0]"
56.4056396484375,56.414794921875,"[4 6 0]","[3 0 3]"
62.4114990234375,62.420654296875,"[1 9 7]","[9 3 3]"
78.460693359375,78.4698486328125,"[9 6 5]","[2 9 9]"
73.590087890625,73.5992431640625,"[9 8 6]","[3 5 9]"
64.0411376953125,64.05029296875,"[5 3 2]","[9 9 5]"
84.8785400390625,84.8876953125,"[2 0 2]","[3 2 9]"
30.2581787109375,30.267333984375,"[3 1 1]","[4 4 4]"
