unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
84.5306396484375,84.539794921875,"[8 7 1 9 9]","[3 2 4 2 3]"
50.4730224609375,50.482177734375,"[6 8 6 8 8]","[9 3 9 3 3]"
180.72509765625,180.7342529296875,"[0 4 8 3 3]","[2 3 4 9 4]"
173.69384765625,173.7030029296875,"[9 2 3 0 5]","[2 5 9 2 9]"
163.8519287109375,163.861083984375,"[9 1 9 3 8]","[2 3 3 9 3]"
86.590576171875,86.5997314453125,"[3 7 9 3 7]","[9 6 2 0 2]"
107.098388671875,107.1075439453125,"[8 0 7 8 9]","[5 9 2 3 6]"
117.333984375,117.3431396484375,"[4 7 2 7 1]","[8 9 9 2 4]"
169.500732421875,169.5098876953125,"[5 9 6 9 3]","[2 3 9 2 9]"
84.759521484375,84.7686767578125,"[8 9 0 6 5]","[3 2 2 3 9]"
