unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
89.447021484375,89.4561767578125,"[9 6 8 5 3]","[2 1 4 2 2]"
139.3157958984375,139.324951171875,"[2 1 2 8 5]","[5 3 9 3 2]"
102.8228759765625,102.83203125,"[3 2 3 3 3]","[2 3 9 9 4]"
83.8897705078125,83.89892578125,"[7 3 4 9 4]","[2 0 3 2 8]"
78.3966064453125,78.40576171875,"[6 6 8 9 5]","[9 3 3 3 9]"
158.935546875,158.9447021484375,"[3 5 8 4 5]","[4 8 3 3 2]"
106.2744140625,106.2835693359375,"[8 9 7 9 3]","[3 3 2 5 0]"
116.1163330078125,116.12548828125,"[9 9 7 5 1]","[6 2 2 9 3]"
108.984375,108.9935302734375,"[8 3 9 8 1]","[3 2 3 4 4]"
177.923583984375,177.9327392578125,"[9 3 7 2 3]","[3 0 9 9 2]"
