unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
94.44580078125,94.4549560546875,"[4 7 5 4]","[5 9 8 8]"
125.482177734375,125.4913330078125,"[0 8 7 3]","[2 3 3 0]"
112.4267578125,112.4359130859375,"[5 3 0 4]","[9 0 2 8]"
183.0596923828125,183.06884765625,"[9 8 2 6]","[6 3 5 9]"
87.85400390625,87.8631591796875,"[4 2 7 7]","[8 5 3 3]"
95.0408935546875,95.050048828125,"[3 8 7 9]","[9 3 2 2]"
54.107666015625,54.1168212890625,"[6 7 6 6]","[0 3 9 9]"
56.927490234375,56.9366455078125,"[4 0 8 8]","[3 5 3 3]"
79.3121337890625,79.3212890625,"[8 2 9 9]","[3 7 3 2]"
139.8651123046875,139.874267578125,"[5 8 9 8]","[8 5 6 3]"
