unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
49.530029296875,49.5361328125,"[4 8]","[3 5]"
28.6865234375,28.692626953125,"[2 3]","[0 0]"
63.232421875,63.238525390625,"[5 0]","[2 4]"
30.194091796875,30.2001953125,"[9 0]","[3 3]"
52.1484375,52.154541015625,"[6 3]","[1 4]"
51.5625,51.568603515625,"[3 8]","[2 3]"
51.458740234375,51.46484375,"[9 8]","[3 4]"
57.04345703125,57.049560546875,"[7 2]","[2 0]"
105.1513671875,105.157470703125,"[4 8]","[8 4]"
56.3232421875,56.329345703125,"[6 7]","[1 2]"
