unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
62.0361328125,62.042236328125,"[5 4]","[2 8]"
29.833984375,29.840087890625,"[2 3]","[9 9]"
55.5419921875,55.548095703125,"[4 2]","[3 5]"
61.688232421875,61.6943359375,"[2 9]","[7 2]"
49.0234375,49.029541015625,"[8 9]","[3 6]"
52.84423828125,52.850341796875,"[9 0]","[2 9]"
26.129150390625,26.13525390625,"[4 9]","[3 3]"
55.535888671875,55.5419921875,"[4 5]","[3 9]"
26.129150390625,26.13525390625,"[9 9]","[6 3]"
57.4951171875,57.501220703125,"[3 1]","[0 4]"
