unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
200.1434326171875,200.152587890625,"[4 0 3 9 8]","[8 5 4 2 3]"
116.400146484375,116.4093017578125,"[3 7 2 0 2]","[9 2 5 3 5]"
105.2215576171875,105.230712890625,"[3 8 9 7 7]","[9 3 6 6 9]"
144.3603515625,144.3695068359375,"[8 0 3 8 1]","[3 3 0 3 3]"
103.4454345703125,103.45458984375,"[8 9 2 4 9]","[3 2 0 8 3]"
89.6392822265625,89.6484375,"[7 7 2 1 2]","[9 3 0 4 5]"
59.674072265625,59.6832275390625,"[9 3 3 3 7]","[2 9 0 4 2]"
143.572998046875,143.5821533203125,"[2 8 1 5 3]","[9 3 3 2 0]"
104.9285888671875,104.937744140625,"[5 6 2 8 4]","[9 9 3 5 5]"
158.770751953125,158.7799072265625,"[7 5 0 5 2]","[3 9 9 2 5]"
