unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
115.72265625,115.7318115234375,"[0 9 7 1 9]","[2 5 9 4 2]"
108.837890625,108.8470458984375,"[4 2 3 9 6]","[5 5 2 2 3]"
172.8515625,172.8607177734375,"[0 2 9 4 2]","[3 9 2 8 5]"
168.255615234375,168.2647705078125,"[6 7 0 2 8]","[9 9 2 0 3]"
65.2496337890625,65.2587890625,"[6 2 5 8 4]","[9 3 9 3 3]"
108.380126953125,108.3892822265625,"[9 1 0 3 1]","[2 3 2 9 4]"
63.2354736328125,63.24462890625,"[7 9 1 8 9]","[2 3 3 3 3]"
87.359619140625,87.3687744140625,"[6 0 8 5 9]","[3 3 3 9 2]"
188.232421875,188.2415771484375,"[8 3 9 2 3]","[3 4 3 5 9]"
90.142822265625,90.1519775390625,"[3 1 3 3 3]","[4 3 0 9 0]"
