unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
124.2645263671875,124.273681640625,"[1 5 0 7 3]","[4 2 3 9 4]"
167.0745849609375,167.083740234375,"[3 0 3 9 0]","[0 3 0 3 2]"
63.153076171875,63.1622314453125,"[7 3 6 2 5]","[2 9 9 9 9]"
130.7464599609375,130.755615234375,"[8 5 1 3 1]","[3 8 4 9 3]"
89.813232421875,89.8223876953125,"[2 4 5 6 3]","[9 3 2 9 9]"
105.9356689453125,105.94482421875,"[4 5 4 9 5]","[5 9 3 2 8]"
140.51513671875,140.5242919921875,"[8 1 3 3 9]","[3 3 9 0 2]"
133.9599609375,133.9691162109375,"[5 3 4 4 8]","[8 2 8 8 3]"
156.6741943359375,156.683349609375,"[3 9 1 9 6]","[2 3 3 6 1]"
163.4033203125,163.4124755859375,"[3 6 9 3 6]","[0 9 3 9 1]"
