unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
28.082275390625,28.08837890625,"[3 3]","[9 2]"
29.437255859375,29.443359375,"[6 2]","[9 9]"
50.140380859375,50.146484375,"[9 3]","[2 4]"
58.16650390625,58.172607421875,"[7 3]","[9 0]"
52.642822265625,52.64892578125,"[3 8]","[2 3]"
49.03564453125,49.041748046875,"[9 3]","[2 4]"
65.283203125,65.289306640625,"[7 1]","[2 3]"
64.691162109375,64.697265625,"[1 0]","[3 4]"
58.41064453125,58.416748046875,"[7 9]","[3 5]"
55.48095703125,55.487060546875,"[1 3]","[3 0]"
57.867431640625,57.87353515625,"[1 9]","[4 5]"
59.881591796875,59.8876953125,"[9 0]","[2 4]"
53.204345703125,53.21044921875,"[3 9]","[0 3]"
53.192138671875,53.1982421875,"[7 6]","[2 9]"
25.69580078125,25.701904296875,"[9 9]","[6 2]"
34.881591796875,34.8876953125,"[1 7]","[3 3]"
49.0234375,49.029541015625,"[9 8]","[6 3]"
47.30224609375,47.308349609375,"[3 8]","[9 3]"
57.99560546875,58.001708984375,"[7 4]","[2 8]"
52.716064453125,52.72216796875,"[7 4]","[6 3]"
49.530029296875,49.5361328125,"[4 8]","[3 5]"
28.6865234375,28.692626953125,"[2 3]","[0 0]"
63.232421875,63.238525390625,"[5 0]","[2 4]"
30.194091796875,30.2001953125,"[9 0]","[3 3]"
52.1484375,52.154541015625,"[6 3]","[1 4]"
51.5625,51.568603515625,"[3 8]","[2 3]"
51.458740234375,51.46484375,"[9 8]","[3 4]"
57.04345703125,57.049560546875,"[7 2]","[2 0]"
100.0,100.0,"[4 8]","[8 4]"
