unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
61.5142822265625,61.5234375,"[1 8 8 0]","[9 3 3 3]"
89.1082763671875,89.117431640625,"[0 2 3 9]","[5 3 4 5]"
145.5413818359375,145.550537109375,"[3 6 2 8]","[2 9 3 3]"
100.982666015625,100.9918212890625,"[4 7 9 3]","[8 9 6 9]"
83.5052490234375,83.514404296875,"[9 2 1 8]","[5 3 4 3]"
119.20166015625,119.2108154296875,"[7 5 0 6]","[3 8 5 9]"
163.970947265625,163.9801025390625,"[3 9 6 3]","[9 3 9 0]"
83.880615234375,83.8897705078125,"[3 0 8 8]","[9 3 5 3]"
168.292236328125,168.3013916015625,"[9 7 3 9]","[3 2 9 5]"
128.5491943359375,128.558349609375,"[3 2 9 2]","[2 7 2 9]"
