unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
91.7816162109375,91.790771484375,"[5 7 0]","[2 3 5]"
87.63427734375,87.6434326171875,"[4 5 3]","[8 2 4]"
82.8369140625,82.8460693359375,"[4 9 0]","[8 2 5]"
97.7874755859375,97.796630859375,"[9 3 0]","[2 9 3]"
56.6802978515625,56.689453125,"[2 2 0]","[0 5 3]"
30.4595947265625,30.46875,"[0 3 3]","[9 9 9]"
75.714111328125,75.7232666015625,"[6 4 8]","[9 8 3]"
55.9661865234375,55.975341796875,"[0 0 9]","[5 9 2]"
85.968017578125,85.9771728515625,"[3 0 3]","[4 3 2]"
60.9283447265625,60.9375,"[2 1 1]","[7 4 4]"
